"date"	"Qmm"	"P"	"T"	"E"
2006-06-25	1.555	0	0.99871595	0.77
2006-06-26	1.465	0	4.71232813	0.91
2006-06-27	1.483	0	5.69542895	0.86
2006-06-28	1.465	0	4.44170698	0.89
2006-06-29	1.495	0	3.980251385	0.83
2006-06-30	1.501	0	2.86147621	0.81
2006-07-01	1.579	0	6.2373822	0.94
2006-07-02	1.603	0	7.47647145	1.04
2006-07-03	1.555	0	7.76510655	1.05
2006-07-04	1.501	0	7.6588353	1.14
2006-07-05	1.477	0	6.6837297	1.06
2006-07-06	1.471	55.76	2.507054715	0.74
2006-07-07	2.396	62.7	-1.813005006	0.46
2006-07-08	2.667	10.01	-4.64760925	0.39
2006-07-09	2.108	35.08	-3.8526935	0.5
2006-07-10	2.468	57.25	0.66267755	0.63
2006-07-11	17	160.76	1.34617875	0.49
2006-07-12	30.576	56.92	0.1249355	0.49
2006-07-13	8.95	0.57	-0.86573025	0.68
2006-07-14	5.76	0	3.20483765	1.16
2006-07-15	4.961	0	4.5866698	0.92
2006-07-16	4.156	0	4.40626336	0.95
2006-07-17	3.796	0	5.6311531	1.04
2006-07-18	3.61	0	6.18852695	1.11
2006-07-19	3.406	0	6.94225875	1.22
2006-07-20	3.159	0	3.39053581655	0.91
2006-07-21	3.027	53.64	0.0836778999999999	0.57
2006-07-22	3.165	5.7	-2.86026681	0.5
2006-07-23	2.859	0	-2.62276505	0.71
2006-07-24	2.721	47.93	-1.5576485	0.62
2006-07-25	2.769	91.25	-2.17976223	0.48
2006-07-26	3.994	25.09	-4.49158235	0.47
2006-07-27	3.327	0.7	-5.28051985	0.47
2006-07-28	2.973	0	-4.67801903	0.66
2006-07-29	2.781	0	-2.73585245	0.81
2006-07-30	2.595	0	-3.48767185	0.78
2006-07-31	2.492	0	-1.51204625	0.9
2006-08-01	2.414	0	1.58037995	1.05
2006-08-02	2.535	0	0.75370885	0.87
2006-08-03	2.511	2.11	3.00626463	1.06
2006-08-04	2.919	7.67	-0.18371595	0.72
2006-08-05	2.973	7.67	1.768839215	0.86
2006-08-06	3.117	33.84	0.80789785	0.92
2006-08-07	3.129	0.4	-2.63464395	0.72
2006-08-08	2.937	48.12	-3.61260285	0.54
2006-08-09	3.273	11.11	-5.26536125	0.56
2006-08-10	3.303	61.5	-3.66343995	0.63
2006-08-11	5.07	26.33	-1.711867225	0.61
2006-08-12	4.349	4.2	0.2865439	0.76
2006-08-13	3.976	25.29	-0.0458319500000002	0.84
2006-08-14	3.856	0.05	-1.68188685	0.88
2006-08-15	3.49	0	-0.525052	1
2006-08-16	3.177	0	-2.38108485	0.92
2006-08-17	2.859	0	-1.96350415	1.15
2006-08-18	2.721	0	3.4870589	1.55
2006-08-19	2.679	0	4.172051915	1.44
2006-08-20	2.697	0	5.131153765	1.63
2006-08-21	2.889	0	7.10149955	1.79
2006-08-22	2.967	0	6.8532649	1.78
2006-08-23	2.925	0	6.9312864	1.79
2006-08-24	2.835	0	6.4561544	1.64
2006-08-25	2.775	0	3.0460916395	1.19
2006-08-26	2.727	10.04	0.8524437	0.88
2006-08-27	2.673	0	0.9810695	1.27
2006-08-28	2.571	0	3.05802505	1.72
2006-08-29	2.529	0	3.127464085	1.4
2006-08-30	2.498	17.55	-0.2225445	0.83
2006-08-31	2.348	30.39	-0.61853785	0.83
2006-09-01	2.03	0.31	-2.985185085	0.96
2006-09-02	1.85	0	-0.2615879	1.22
2006-09-03	1.772	0	-0.93802905	1.22
2006-09-04	1.73	0	1.5070842	1.81
2006-09-05	1.694	0	4.131807055	1.64
2006-09-06	1.688	0	2.4515125635	1.14
2006-09-07	1.645	0	0.5087122	1.35
2006-09-08	1.7	0	1.1533645	1.31
2006-09-09	1.742	0	4.073734305	1.55
2006-09-10	1.862	49.39	3.61162565	1.05
2006-09-11	2.48	7.96	0.852155435	0.92
2006-09-12	2.198	0	0.1490924	1.39
2006-09-13	2.096	0	-0.7853515	1.21
2006-09-14	1.952	0	-1.46443885	1.45
2006-09-15	1.91	0	2.3663478	1.81
2006-09-16	1.922	0	3.30906265	1.77
2006-09-17	1.946	0	4.88550805	2.2
2006-09-18	2.018	12.36	4.990288865	1.93
2006-09-19	2.12	0	1.62793395	1.45
2006-09-20	2.072	0	4.19382585	2.1
2006-09-21	2.054	34.06	3.422169975	1.42
2006-09-22	2.168	1.06	-1.60418005	1.12
2006-09-23	2.012	0	4.52880435	2.35
2006-09-24	2.15	0	7.99012485	2.39
2006-09-25	2.456	0	7.48329525	2.24
2006-09-26	2.607	0	2.76447381	1.6
2006-09-27	2.456	0	4.92245725	2.58
2006-09-28	2.613	0	7.76480275	2.89
2006-09-29	2.787	0	9.19116235	2.67
2006-09-30	2.865	0.49	6.4158452	2.28
2006-10-01	3.123	0	4.96109755	1.77
2006-10-02	3.015	0	6.598848	1.92
2006-10-03	2.613	15.14	4.99491145	1.67
2006-10-04	2.468	0.42	-1.71612815	1.38
2006-10-05	2.258	0	3.485621	2.69
2006-10-06	2.174	0	4.010866049	2.03
2006-10-07	2.258	0	6.622886205	2.84
2006-10-08	2.498	0	8.64039615	2.91
2006-10-09	2.793	0	8.86216695	2.92
2006-10-10	3.051	0	6.5561058	2.61
2006-10-11	3.063	17.2	7.76097935	2.74
2006-10-12	2.847	37.02	5.6358247	1.6
2006-10-13	5.598	61.97	2.97817714	1.61
2006-10-14	4.493	2.08	-1.05205545	1.42
2006-10-15	3.82	0	3.054922	2.72
2006-10-16	3.604	0	5.31862255	2.36
2006-10-17	3.43	0	5.95473565	2.35
2006-10-18	3.279	0	5.09464278	2.32
2006-10-19	3.255	0	4.3996914	2.64
2006-10-20	3.412	0	7.449036055	3.28
2006-10-21	3.502	0	9.24846605	3.38
2006-10-22	3.856	0	8.74160375	3.11
2006-10-23	4.199	0	8.97045155	3.17
2006-10-24	4.481	0.34	6.3285878	2.19
2006-10-25	4.217	0	9.0744582	3.75
2006-10-26	4.331	20.75	9.23066395	2.66
2006-10-27	4.541	0	4.3665784	1.86
2006-10-28	3.718	0.19	3.834875305	1.98
2006-10-29	3.514	0	4.44622465	2.79
2006-10-30	3.508	0	3.7035584085	2.18
2006-10-31	3.538	0	2.77921095	2.42
2006-11-01	4.138	0	4.5958841	1.87
2006-11-02	3.718	0	6.19647995	2.15
2006-11-03	3.658	0	8.4875318	2.93
2006-11-04	3.994	0	8.0596448	2.82
2006-11-05	4.391	0.62	4.96607875	2.14
2006-11-06	4.283	0	7.383434	3.2
2006-11-07	4.168	0	8.2450604	3.01
2006-11-08	4.385	0	6.10471165	2.59
2006-11-09	4.511	0	8.63989295	3.7
2006-11-10	4.727	0	11.47687655	3.99
2006-11-11	5.418	0	11.8146873	3.43
2006-11-12	6.127	0	9.95555425	2.75
2006-11-13	5.863	0.11	8.80652265	2.88
2006-11-14	5.592	0	7.59057625	2.8
2006-11-15	5.334	0	6.3741355	2.5
2006-11-16	5.166	0.71	5.71460525	2.52
2006-11-17	4.907	7.46	4.72928205	2.22
2006-11-18	4.733	0	6.7437876	3.12
2006-11-19	4.991	0	11.5486496	4.23
2006-11-20	5.4	0	10.78915425	3.2
2006-11-21	5.724	0	10.8368006	4.14
2006-11-22	5.82	0	12.15099435	3.73
2006-11-23	6.247	0	10.41057295	3.25
2006-11-24	6.247	0	10.5002442	3.32
2006-11-25	6.427	0	10.1998878	3.58
2006-11-26	6.487	0	9.0748712	3.08
2006-11-27	6.427	0	7.7236718	3.18
2006-11-28	6.187	0	8.77903095	3.64
2006-11-29	6.007	0	11.44614645	4.18
2006-11-30	6.307	0	11.2755703	3.67
2006-12-01	6.307	0	8.9462	2.65
2006-12-02	5.664	0	9.79183565	3.8
2006-12-03	5.772	0	10.8320863	4
2006-12-04	5.977	0	11.6278275	3.89
2006-12-05	6.307	0	11.9902022	4
2006-12-06	6.427	0	12.6747734	4.16
2006-12-07	6.788	0	11.434928	3.61
2006-12-08	6.848	0	9.96801135	3.49
2006-12-09	6.908	0	11.04773655	3.82
2006-12-10	6.968	0	11.13789255	3.96
2006-12-11	7.148	0	10.66659325	3.53
2006-12-12	7.148	0	10.9496293	3.9
2006-12-13	7.088	1.79	8.8636435	2.82
2006-12-14	6.848	0	9.5312341	3.73
2006-12-15	6.487	0	9.41732415	3.08
2006-12-16	6.187	0	8.3840928	2.85
2006-12-17	6.067	0	9.9162909	3.4
2006-12-18	6.367	0	10.188806	3.52
2006-12-19	6.487	0	9.83150525	3.36
2006-12-20	6.247	0	9.91174585	3.58
2006-12-21	6.067	0	9.97033105	3.77
2006-12-22	6.307	0	11.41050625	3.98
2006-12-23	6.307	0	9.50850715	2.55
2006-12-24	5.67	6.55	8.0275778	2.15
2006-12-25	5.502	0	9.8053292	3.94
2006-12-26	5.622	0	11.9178668	4.02
2006-12-27	6.127	0	12.43811295	4.05
2006-12-28	6.487	0	14.55726655	4.69
2006-12-29	6.788	0	16.4176135	5.16
2006-12-30	7.689	0	17.229232	4.63
2006-12-31	9.731	0	16.9259825	4.7
2007-01-01	12.494	0	13.58166385	3.82
2007-01-02	9.791	0	12.6156606	3.74
2007-01-03	9.551	0	13.1519463	4.03
2007-01-04	9.13	0	14.21174515	4.38
2007-01-05	9.191	0	15.17788185	4.73
2007-01-06	8.83	0	14.68935795	4.22
2007-01-07	8.95	0	14.0955665	3.37
2007-01-08	9.07	0	13.98923875	4.36
2007-01-09	8.47	0	13.74021105	4
2007-01-10	8.169	0	13.3550645	4.01
2007-01-11	7.749	0	13.3282178	4.15
2007-01-12	7.689	0	16.7513465	4.98
2007-01-13	7.989	0	16.5577765	4.19
2007-01-14	8.289	0	14.7489965	3.93
2007-01-15	7.929	0	14.162242	3.84
2007-01-16	8.47	0	13.7176149	3.63
2007-01-17	8.049	0	12.8239406	3.47
2007-01-18	6.848	0	12.9454727	3.87
2007-01-19	6.788	0	11.23758685	2.97
2007-01-20	6.367	0	12.63819275	4.08
2007-01-21	6.067	0	12.87622555	3.56
2007-01-22	5.388	0	11.2345785	2.36
2007-01-23	4.793	0	11.2437087	3.68
2007-01-24	5.154	0	13.42757055	3.87
2007-01-25	5.514	0	12.2243561	3.28
2007-01-26	5.49	0	10.7462241	3.18
2007-01-27	5.172	0	11.41275995	3.66
2007-01-28	5.13	0	11.02951095	3.43
2007-01-29	5.052	0.02	10.1135297	3.15
2007-01-30	4.931	0	12.0889351	3.85
2007-01-31	4.841	0	12.66105695	3.81
2007-02-01	4.937	0.27	14.3333301	3.85
2007-02-02	5.13	0.26	14.227858	3.37
2007-02-03	5.166	0	12.631344	2.51
2007-02-04	4.613	0	13.6210009	3.51
2007-02-05	4.769	0	12.4613079	3.06
2007-02-06	4.805	0	10.7701869	2.99
2007-02-07	4.481	0	11.1901572	3.2
2007-02-08	4.469	0	12.491703	3.35
2007-02-09	4.391	0	12.40772715	3.24
2007-02-10	4.499	0	14.21914665	3.98
2007-02-11	4.763	0.18	13.2688445	2.44
2007-02-12	4.739	0	12.63988915	3.42
2007-02-13	4.565	0	11.85155475	2.93
2007-02-14	4.517	0	10.78332265	2.82
2007-02-15	4.235	12.11	9.0037519	2.32
2007-02-16	4.024	20.66	3.04602114	1.72
2007-02-17	3.628	0	3.85964576	2.41
2007-02-18	3.243	0	6.3737091	2.71
2007-02-19	3.099	0.01	8.0733179	2.42
2007-02-20	2.961	1.8	8.25656265	2.48
2007-02-21	2.721	0.5	7.61350465	2.14
2007-02-22	2.607	0	9.24486585	3.01
2007-02-23	2.571	0	11.73005815	3.39
2007-02-24	2.667	0	14.8534477	3.9
2007-02-25	2.907	0	14.9832665	3.53
2007-02-26	3.099	0	13.19617655	2.68
2007-02-27	3.195	0	11.82966965	2.96
2007-02-28	3.117	1.55	10.00983305	1.99
2007-03-01	2.955	0	8.1558758	2.32
2007-03-02	2.721	0	9.6215241	3.18
2007-03-03	2.613	0	9.9278254	2.93
2007-03-04	2.589	0	11.88464465	3.55
2007-03-05	2.619	0	13.0456847	3.45
2007-03-06	2.691	0	12.73819865	3.17
2007-03-07	2.829	0.39	11.63559785	2.3
2007-03-08	2.805	0	9.1332155	2.06
2007-03-09	2.571	0	9.5713911	2.65
2007-03-10	2.511	0	11.7859032	3.15
2007-03-11	2.547	0	13.01246845	3.05
2007-03-12	2.739	0	13.1636247	3.06
2007-03-13	2.835	0	12.8143334	2.72
2007-03-14	2.835	0	11.1490255	2.66
2007-03-15	2.511	0	11.0774756	1.9
2007-03-16	2.276	0	11.27634325	2.79
2007-03-17	2.408	0	14.83756035	3.52
2007-03-18	2.667	0	16.203894	3.38
2007-03-19	2.973	0	15.4131685	2.84
2007-03-20	3.117	0	13.2727382	2.63
2007-03-21	2.955	3.48	10.75613505	1.95
2007-03-22	2.649	0.44	8.7426444	1.68
2007-03-23	2.252	0	10.8836201	2.74
2007-03-24	2.192	0	11.49501585	2.74
2007-03-25	2.144	0	10.009123	2.21
2007-03-26	2.018	1.07	7.50518725	1.44
2007-03-27	1.826	17.35	6.67207035	1.42
2007-03-28	1.706	0.17	7.2038629	1.73
2007-03-29	1.645	9.35	7.37306255	0.97
2007-03-30	1.7	0.26	8.0232025	1.43
2007-03-31	1.549	0	11.2378493	2.66
2007-04-01	1.501	0	9.30369775	2.15
2007-04-02	1.453	0	9.15010115	2.01
2007-04-03	1.423	0	9.9670413	2.14
2007-04-04	1.399	0	9.5808421	2.12
2007-04-05	1.399	0	9.39913315	2.16
2007-04-06	1.381	0	9.83072865	2.23
2007-04-07	1.357	0	12.2079488	2.45
2007-04-08	1.387	0	12.6364867	2.36
2007-04-09	1.363	1.62	8.1689233	1.44
2007-04-10	1.273	11.87	5.7374762	1.27
2007-04-11	1.231	0	3.63517035	1.13
2007-04-12	1.147	0	5.82403508	2.1
2007-04-13	1.201	0	7.67901605	1.75
2007-04-14	1.207	0	5.8203431	1.32
2007-04-15	1.171	0	8.9576697	1.83
2007-04-16	1.171	0	7.79783185	1.29
2007-04-17	1.129	0	8.9586053	1.88
2007-04-18	1.111	0	9.8787814	1.75
2007-04-19	1.111	0	6.56004015	1.04
2007-04-20	1.075	0	8.23209195	1.84
2007-04-21	1.045	0	9.18273525	1.72
2007-04-22	1.051	2.62	4.6522951	1.04
2007-04-23	0.979	2.48	2.710589395	1.05
2007-04-24	0.973	0	2.83482445	1.25
2007-04-25	0.955	0	0.8138615	1.33
2007-04-26	0.943	0	3.8370395	1.73
2007-04-27	0.931	0	7.7780036	1.89
2007-04-28	0.931	0	8.11896925	1.87
2007-04-29	0.943	0	7.5648582	1.6
2007-04-30	0.937	19.28	5.87775185	0.98
2007-05-01	0.919	5.41	3.584085585	0.96
2007-05-02	0.907	0	6.59322805	1.2
2007-05-03	0.907	0.02	5.73299535	1.16
2007-05-04	0.895	0	3.5075375835	1.08
2007-05-05	0.883	0	3.25965985	1.03
2007-05-06	0.871	0	2.2042234	1.04
2007-05-07	0.847	0	2.0843047	1.12
2007-05-08	0.841	0	4.78622594	1.43
2007-05-09	0.847	0	6.332373085	1.49
2007-05-10	0.853	0	5.638339955	1.32
2007-05-11	0.853	0	6.92670445	1.36
2007-05-12	0.834	0	6.3358043	1.2
2007-05-13	0.822	0	3.5092139	1.1
2007-05-14	0.834	7.54	4.92869705	1
2007-05-15	0.841	10.53	3.18039125	0.73
2007-05-16	0.816	0	0.71004435	1.07
2007-05-17	0.798	0	3.142926885	1.04
2007-05-18	0.816	0	3.671099045	1.11
2007-05-19	0.816	0	5.3859752	1.12
2007-05-20	0.816	0	3.311710405	0.83
2007-05-21	0.792	0	0.60652475	0.75
2007-05-22	0.762	0	-0.7972795	0.82
2007-05-23	0.768	0	2.8617135	1.08
2007-05-24	0.768	0	4.752913705	1.2
2007-05-25	0.768	0	4.285942035	1.02
2007-05-26	0.768	0	2.21137854	0.81
2007-05-27	0.762	0	2.41148904	0.82
2007-05-28	0.738	0	2.0947134	0.82
2007-05-29	0.756	16.54	0.41845945	0.5
2007-05-30	0.762	29.67	-0.3808588	0.51
2007-05-31	0.834	9.67	-2.71314875	0.4
2007-06-01	0.75	0	-4.30662429	0.59
2007-06-02	0.75	0	0.26816655	0.83
2007-06-03	0.786	0	2.2451894	0.91
2007-06-04	0.786	0	3.42599757	0.91
2007-06-05	0.762	0	2.49347005	0.87
2007-06-06	0.744	0	-0.1150569	0.68
2007-06-07	0.726	0	-1.1403421	0.68
2007-06-08	0.738	0	-1.65761945	0.63
2007-06-09	0.726	0	-3.38610038	0.49
2007-06-10	0.726	0	-2.488655825	0.58
2007-06-11	0.738	3.66	-0.7825936	0.52
2007-06-12	0.744	69.36	-1.10905459	0.42
2007-06-13	1.021	62.23	-0.2823573	0.39
2007-06-14	1.051	12.51	-2.358174825	0.39
2007-06-15	0.834	0	-1.1738236	0.76
2007-06-16	0.871	0	1.13700955	0.61
2007-06-17	0.81	0	-1.23639255	0.62
2007-06-18	0.798	16.98	-1.07733005	0.51
2007-06-19	0.853	54.51	-1.19572802	0.38
2007-06-20	1.009	20.18	-3.544118	0.39
2007-06-21	0.847	0.44	-4.2586311	0.51
2007-06-22	0.841	30.45	-5.5259995	0.3
2007-06-23	0.786	0.44	-6.6353841	0.45
2007-06-24	0.804	0	-3.3968914	0.65
2007-06-25	0.804	0	0.48054935	0.73
2007-06-26	0.816	0	-0.79544245	0.63
2007-06-27	0.81	0	2.02844025	0.89
2007-06-28	0.828	0	3.867047782	0.9
2007-06-29	0.859	0	5.5470461	0.98
2007-06-30	0.919	0	5.8745122	1
2007-07-01	0.919	0	5.9240828	1.01
2007-07-02	0.895	0	3.58957789015	0.85
2007-07-03	0.859	27.73	1.10437375	0.65
2007-07-04	0.979	43.6	0.35242315	0.53
2007-07-05	2.799	81.57	-0.13247535	0.44
2007-07-06	2.072	3.34	-1.672023445	0.47
2007-07-07	1.285	0.01	-3.748195835	0.51
2007-07-08	1.105	0.63	-6.90085305	0.35
2007-07-09	0.961	0.24	-7.9278216	0.38
2007-07-10	0.889	0	-6.14786775	0.53
2007-07-11	0.877	0	-2.94359775	0.69
2007-07-12	0.877	38.42	-3.28914417	0.52
2007-07-13	0.997	6.27	-5.9006611	0.43
2007-07-14	0.901	0	-3.645362505	0.68
2007-07-15	0.889	0	-1.6429228	0.64
2007-07-16	0.925	34.17	-2.322372757	0.52
2007-07-17	1.189	0	-0.68205495	0.69
2007-07-18	1.057	0	2.98543717	0.89
2007-07-19	1.045	0	0.80110905	0.79
2007-07-20	0.967	0	-1.55239245	0.66
2007-07-21	0.961	21.45	-5.0214667	0.53
2007-07-22	0.937	6.53	-7.87200585	0.38
2007-07-23	1.033	32.63	-6.6055792	0.38
2007-07-24	1.027	0.73	-6.9655238	0.45
2007-07-25	0.967	0	-1.87679705	0.84
2007-07-26	0.991	0	0.91267965	0.98
2007-07-27	1.051	0	0.10221505	0.92
2007-07-28	1.051	0	-0.79952655	0.92
2007-07-29	1.057	0	0.2250213	0.91
2007-07-30	1.033	0.17	0.2299126	0.89
2007-07-31	1.003	0.02	-1.56390895	0.78
2007-08-01	0.961	0.25	-4.7070843	0.61
2007-08-02	0.901	0	-6.8611652	0.47
2007-08-03	0.871	0	-4.81668943	0.73
2007-08-04	0.859	0	-1.1224744	0.99
2007-08-05	0.853	0.02	-3.50077556	0.7
2007-08-06	0.822	0	-7.0256624	0.63
2007-08-07	0.816	6.97	-1.6422398	0.92
2007-08-08	0.871	32.97	-3.8067245	0.59
2007-08-09	0.828	2.91	-8.84587075	0.45
2007-08-10	0.786	0	-5.1508215	0.92
2007-08-11	0.841	0	2.9725021	1.38
2007-08-12	0.895	3.67	-2.03191933	0.77
2007-08-13	0.834	37.61	-3.601279185	0.75
2007-08-14	0.985	19.04	-4.9345541	0.55
2007-08-15	0.967	9.9	-6.85563505	0.41
2007-08-16	0.925	0.93	-5.1556186	0.68
2007-08-17	0.901	0	-4.91890068	0.78
2007-08-18	0.913	0	-4.2700592073	0.86
2007-08-19	0.901	0	-2.03359905	1.17
2007-08-20	0.949	0	3.58478675	1.48
2007-08-21	1.039	0	1.55096715	1.22
2007-08-22	1.027	0	-0.32890505	1.01
2007-08-23	0.997	11.73	-3.35790755	0.66
2007-08-24	1.015	9.64	-4.90845995	0.51
2007-08-25	0.973	0.21	-6.89692685	0.59
2007-08-26	0.943	0	-4.3821251	1.07
2007-08-27	0.943	0	-0.11653025	1.23
2007-08-28	0.961	0	0.25566275	1.27
2007-08-29	1.027	0	0.5735287	1.37
2007-08-30	1.099	0	2.12400125	1.63
2007-08-31	1.177	0	4.5902917	1.81
2007-09-01	1.459	0	5.734513185	1.79
2007-09-02	1.405	0	5.502792995	1.74
2007-09-03	1.441	0.01	2.699468765	1.25
2007-09-04	1.261	0	1.457143	1.24
2007-09-05	1.309	0	5.223084005	1.81
2007-09-06	1.483	0	7.01633085	2.04
2007-09-07	1.736	0	7.83234135	1.97
2007-09-08	2.012	0	4.27853284	1.47
2007-09-09	1.754	4.24	1.37221875	1.09
2007-09-10	1.543	0	1.22132525	1.28
2007-09-11	1.381	0	2.65928205	1.51
2007-09-12	1.321	0	2.2852433	1.51
2007-09-13	1.345	0	0.8970529	1.11
2007-09-14	1.267	0	0.5207501	1.47
2007-09-15	1.321	0	1.3993445	1.46
2007-09-16	1.231	0	1.60880855	1.32
2007-09-17	1.195	0.75	-0.12403625	1.05
2007-09-18	1.165	0	0.36690585	1.43
2007-09-19	1.183	0.44	-0.42467135	1.15
2007-09-20	1.165	0.03	-2.245924035	1.12
2007-09-21	1.147	0	-2.69840125	1.23
2007-09-22	1.165	0	-0.95244925	1.43
2007-09-23	1.225	0	-0.9817524	1.72
2007-09-24	1.273	0	3.0757269	2.13
2007-09-25	1.363	0	3.548665545	1.83
2007-09-26	1.477	0	1.94142065	1.52
2007-09-27	1.525	0	3.633999425	1.83
2007-09-28	1.381	0	6.281102835	2.51
2007-09-29	1.718	0	7.96053405	2.63
2007-09-30	1.964	0	7.4549241	2.36
2007-10-01	2.414	0	4.17802574	1.81
2007-10-02	1.97	0	7.3568124	2.6
2007-10-03	2.066	0	5.5247802	1.95
2007-10-04	2.402	0	4.89657115	1.66
2007-10-05	2.012	4.97	2.793902865	1.39
2007-10-06	1.754	0	2.71515045	2.12
2007-10-07	1.862	0	6.488745085	2.71
2007-10-08	1.952	0	5.2528461	2.04
2007-10-09	2.132	0	2.01713945	1.8
2007-10-10	2.006	0	2.6379707	2.02
2007-10-11	2.024	1.15	1.3268681	1.66
2007-10-12	1.844	0	1.8818755	2.08
2007-10-13	1.874	1.67	0.4111497	1.48
2007-10-14	1.682	0.35	-0.1947864	1.86
2007-10-15	1.549	0	1.64483245	2.02
2007-10-16	1.76	0	6.7907684	3.05
2007-10-17	2.108	0	8.4090457	2.87
2007-10-18	2.084	0	8.3013968	3.01
2007-10-19	2.3	0.21	6.4743164	2.07
2007-10-20	1.916	0	5.365488905	2.51
2007-10-21	2.408	0	7.82242985	3.01
2007-10-22	2.739	0	8.03986245	2.96
2007-10-23	3.418	0	10.3589185	3.65
2007-10-24	3.832	0.16	8.59459395	2.76
2007-10-25	3.622	0	6.80317745	2.62
2007-10-26	3.4	0	8.23916715	2.77
2007-10-27	3.346	0	8.66507805	3.51
2007-10-28	3.333	0	6.636118	2.51
2007-10-29	2.853	0	6.28869793	2.93
2007-10-30	2.961	5.83	5.9019371	2.2
2007-10-31	2.462	0.84	3.041037565	2.05
2007-11-01	2.102	0	4.807672865	2.59
2007-11-02	2.216	0	5.4930724	2.02
2007-11-03	2.583	0	6.1754782	2.79
2007-11-04	2.961	0	8.651256	3.23
2007-11-05	3.586	0	8.3115245	3.12
2007-11-06	3.898	0	10.89973925	3.7
2007-11-07	4.018	0	10.90171065	3.56
2007-11-08	4.301	14.3	9.1503459	2.84
2007-11-09	3.88	9.38	3.95078805	1.79
2007-11-10	2.871	0	2.29998785	2.1
2007-11-11	2.42	0	4.86245814	2.75
2007-11-12	2.18	0	5.228839575	2.74
2007-11-13	2.108	0	4.508665825	2.54
2007-11-14	2.45	0	8.7756248	3.75
2007-11-15	3.039	0	9.15012095	3.26
2007-11-16	2.997	0	6.93618465	2.78
2007-11-17	2.787	0	6.8790781	2.89
2007-11-18	2.925	0	9.5001102	3.52
2007-11-19	3.532	0	12.48485855	4.35
2007-11-20	4.138	0	14.4458075	4.77
2007-11-21	4.655	0	13.5825394	4.09
2007-11-22	4.841	0	9.5353945	2.91
2007-11-23	4.313	0	9.73878405	3.93
2007-11-24	4.193	0	9.0387064	3.2
2007-11-25	4.217	0	9.60706465	3.55
2007-11-26	4.048	0	10.8959951	3.74
2007-11-27	3.94	0	10.8981598	3.83
2007-11-28	4.09	0	12.57137485	4.11
2007-11-29	4.511	0	12.2022786	3.7
2007-11-30	4.553	0	9.80151645	3.46
2007-12-01	4.271	0	9.6737143	3.47
2007-12-02	4.084	0	11.65667825	4.17
2007-12-03	4.331	0	9.6890588	3.3
2007-12-04	3.946	0.04	7.36537665	2.5
2007-12-05	3.724	0	8.0034234	3.41
2007-12-06	3.141	2.41	7.2537071	2.57
2007-12-07	2.727	0	8.63167755	3.27
2007-12-08	2.979	0	8.59634345	2.99
2007-12-09	3.201	0	8.6937626	2.96
2007-12-10	2.823	0	8.87139945	3.43
2007-12-11	3.045	0	11.86417155	4.44
2007-12-12	3.49	0	13.02149875	4.46
2007-12-13	3.712	0.07	9.86861715	2.76
2007-12-14	3.394	0	10.3094646	3.89
2007-12-15	3.712	0	11.8392073	4.16
2007-12-16	4.018	0.01	12.20869285	3.53
2007-12-17	4.217	1.6	11.9326411	3.03
2007-12-18	4.367	0.14	13.8560656	4
2007-12-19	4.667	0	14.22851345	4.42
2007-12-20	4.697	0	14.0209527	4.07
2007-12-21	4.667	0	14.342818	4.22
2007-12-22	4.523	0	13.91452635	4.17
2007-12-23	4.391	0	13.0274253	4.43
2007-12-24	4.289	0	14.00786675	4.5
2007-12-25	4.271	0	11.4890582	2.55
2007-12-26	3.484	0	10.9151277	3.45
2007-12-27	3.339	0	10.15257485	3.39
2007-12-28	3.165	0	10.471514	3.3
2007-12-29	3.502	0	10.55257705	3.44
2007-12-30	3.58	0	10.9865194	3.72
2007-12-31	3.646	0	13.40540475	4.48
2008-01-01	4.126	0	14.20500555	4.36
2008-01-02	4.271	0	13.84125695	4.1
2008-01-03	4.283	0	14.64143275	4.62
2008-01-04	4.325	0	15.3304754	4.88
2008-01-05	4.439	0	16.6701775	4.91
2008-01-06	4.799	0	16.743114	4.23
2008-01-07	4.721	0	15.18848135	4.45
2008-01-08	4.379	0	13.99973495	4.31
2008-01-09	4.174	0.02	11.56501255	3.34
2008-01-10	3.159	0	9.154275	2.69
2008-01-11	2.841	0	11.74814495	4.69
2008-01-12	3.285	0	13.9040508	4.13
2008-01-13	3.736	0	13.2078273	3.95
2008-01-14	3.85	0	14.72461965	4.52
2008-01-15	4.114	0	15.7841745	4.7
2008-01-16	4.108	0	15.6695753	4.6
2008-01-17	4.181	0	13.8008414	3.83
2008-01-18	4.096	0	12.40428445	3.62
2008-01-19	3.964	0	13.2620818	4.14
2008-01-20	3.868	0	12.9736521	3.94
2008-01-21	3.856	0	12.2146553	3.74
2008-01-22	3.742	0	12.0897683	3.71
2008-01-23	3.568	0	12.44994955	3.95
2008-01-24	3.484	0	13.191061	3.84
2008-01-25	3.586	0	12.73025275	3.19
2008-01-26	3.412	0	11.71645415	3.39
2008-01-27	2.865	0	12.49947385	4.16
2008-01-28	3.069	0	13.04109415	3.9
2008-01-29	3.117	0	13.07078165	3.38
2008-01-30	3.4	0	12.8253369	3.23
2008-01-31	3.526	0	11.8160869	3.26
2008-02-01	3.159	0.44	11.91139605	3.06
2008-02-02	3.009	0	13.87133095	3.73
2008-02-03	3.538	0	15.2415125	3.87
2008-02-04	3.904	3.92	14.07896	2.91
2008-02-05	4.751	0	14.3795235	3.48
