"date"	"Qmm"	"P"	"T"	"E"
1993-04-12	1.126	0	5.5381985	1.35
1993-04-13	1.083	23.99	1.97312287	0.7
1993-04-14	1.003	16.46	-0.728580255	0.47
1993-04-15	1.115	7.52	2.03774975	0.46
1993-04-16	1.011	9.18	2.4972263	0.59
1993-04-17	1.038	6.01	1.1284113541	0.55
1993-04-18	1.067	6.88	0.76318123	0.74
1993-04-19	1.147	9.94	-0.135186365	0.4
1993-04-20	0.896	0	-2.70143399	0.67
1993-04-21	0.867	0	1.09094105	1.01
1993-04-22	0.405	0	0.6340416	0.82
1993-04-23	0.159	0	2.774081945	1
1993-04-24	0.142	0.28	3.01045855	0.75
1993-04-25	0.148	0	2.161095452	0.85
1993-04-26	NA	0	2.830672255	1.1
1993-04-27	NA	0	4.03759135	0.95
1993-04-28	NA	0	4.5594639	1.11
1993-04-29	NA	0	4.141714055	1.17
1993-04-30	0.139	0	5.3136405	1.24
1993-05-01	0.14	0	3.64180966	1
1993-05-02	0.142	10.64	2.71817153	1.02
1993-05-03	7.051	50.19	1.381514775	0.46
1993-05-04	NA	0.97	-3.94474865	0.57
1993-05-05	NA	63.5	-3.9415234	0.48
1993-05-06	NA	42.39	-2.98513795	0.25
1993-05-07	NA	2.03	-4.36175215	0.33
1993-05-08	NA	0	-2.6619325	0.49
1993-05-09	NA	0	-2.87657875	0.45
1993-05-10	NA	4.94	-5.3938036	0.4
1993-05-11	NA	0	-5.88927755	0.34
1993-05-12	NA	0	-6.0788416	0.32
1993-05-13	NA	0	-7.59816875	0.42
1993-05-14	NA	0	-1.4113728	0.78
1993-05-15	NA	0	1.52301495	0.87
1993-05-16	NA	0	2.45014503	0.94
1993-05-17	1.459	0	3.57352669	0.99
1993-05-18	0.97	0	4.89174165	1.09
1993-05-19	0.701	0.01	1.02986575	0.86
1993-05-20	0.539	0	-1.382370325	0.56
1993-05-21	0.534	3.39	-0.44297725	0.64
1993-05-22	NA	0	-3.2896843	0.5
1993-05-23	NA	0.01	-4.0911968	0.36
1993-05-24	NA	0.05	-6.3395025	0.49
1993-05-25	NA	0	-5.06296745	0.54
1993-05-26	0.327	0	-2.63603655	0.75
1993-05-27	0.328	0	0.16816345	0.78
1993-05-28	0.328	10.19	-1.1227677	0.64
1993-05-29	0.309	3.4	-5.09269515	0.35
1993-05-30	0.285	0.98	-9.08547625	0.26
1993-05-31	NA	0	-6.30791725	0.54
1993-06-01	NA	0.01	-2.15711304	0.46
1993-06-02	NA	5.43	-3.05815985	0.37
1993-06-03	NA	32.35	-4.12930295	0.21
1993-06-04	NA	1.6	-2.14500996	0.39
1993-06-05	NA	0	-1.55669763	0.47
1993-06-06	NA	0	-3.0948473	0.44
1993-06-07	NA	0	-5.8307212	0.39
1993-06-08	0.363	0	0.9226729	0.9
1993-06-09	0.395	0	0.75813	0.66
1993-06-10	0.341	0	-0.8731114	0.59
1993-06-11	0.349	0	-0.8130094	0.63
1993-06-12	0.338	0	-2.936732345	0.52
1993-06-13	0.315	5.1	-3.72797005	0.44
1993-06-14	0.347	0.04	-6.9515748	0.3
1993-06-15	0.285	0	-3.772497755	0.52
1993-06-16	0.283	0	-3.437935	0.47
1993-06-17	0.306	0	-1.91983724	0.53
1993-06-18	0.328	0	2.72448579	0.82
1993-06-19	0.341	0	2.679673385	0.8
1993-06-20	0.335	0	0.7687998	0.67
1993-06-21	0.373	0	-2.35438183	0.52
1993-06-22	0.303	0	-4.2684999	0.46
1993-06-23	0.261	1.03	-4.424372	0.48
1993-06-24	0.269	0	-1.58131165	0.47
1993-06-25	0.247	0	1.2058204	0.7
1993-06-26	0.258	24.79	-1.21931084	0.43
1993-06-27	0.339	8.11	-1.22843875	0.28
1993-06-28	0.299	0	-2.50594974	0.48
1993-06-29	0.252	0	-1.25404205	0.61
1993-06-30	0.279	0.18	-1.37744479	0.55
1993-07-01	0.298	10.43	-4.45373175	0.37
1993-07-02	0.274	24.66	-7.42391055	0.24
1993-07-03	0.26	2.3	-8.8393808	0.2
1993-07-04	0.25	0	-8.156973	0.31
1993-07-05	0.248	0	-10.0932019	0.28
1993-07-06	0.25	0	-8.43058825	0.38
1993-07-07	0.263	0	-3.46125973	0.51
1993-07-08	0.272	0	-4.63508895	0.41
1993-07-09	0.25	0	-6.14181805	0.39
1993-07-10	0.269	0	-9.45611155	0.38
1993-07-11	0.248	0	-8.134147	0.44
1993-07-12	0.253	0	-7.2776198	0.45
1993-07-13	0.268	0	-3.2743409	0.66
1993-07-14	0.244	0	-1.56377155	0.73
1993-07-15	0.291	0	-2.2090568	0.7
1993-07-16	0.263	0	-2.4206439	0.69
1993-07-17	0.248	0	-2.3524269	0.68
1993-07-18	0.274	0.3	-1.1534668	0.66
1993-07-19	0.28	0	-1.429310285	0.6
1993-07-20	0.295	0	-1.78113825	0.66
1993-07-21	0.301	0	0.33180675	0.83
1993-07-22	0.315	0	1.1151615	0.89
1993-07-23	0.327	0	0.44758765	0.89
1993-07-24	0.381	0	0.69189065	0.94
1993-07-25	0.366	0	-3.098241195	0.7
1993-07-26	0.373	8.92	-3.87240724	0.63
1993-07-27	0.392	2.03	-7.28223905	0.39
1993-07-28	0.363	0.11	-9.6717384	0.37
1993-07-29	0.378	0	-9.8586762	0.38
1993-07-30	0.408	0	-4.90040083	0.74
1993-07-31	0.408	0	-0.47753005	0.99
1993-08-01	0.429	0	-2.98824225	0.79
1993-08-02	0.411	0	-5.1742671	0.69
1993-08-03	0.437	0	0.0513804	0.93
1993-08-04	0.398	0	-0.9910332	0.81
1993-08-05	0.368	0	-1.75802725	0.77
1993-08-06	0.368	0	-1.78443385	0.73
1993-08-07	0.357	0	-5.83429745	0.54
1993-08-08	0.299	0	-7.19703125	0.59
1993-08-09	0.204	0	-5.6467384	0.73
1993-08-10	0.218	0	-0.4364286	1.15
1993-08-11	0.223	0	1.06828855	1.1
1993-08-12	0.221	0	0.86378735	1.09
1993-08-13	0.226	0	0.53252955	1.09
1993-08-14	0.232	0	-0.20607275	1.03
1993-08-15	0.229	0	-4.09028502	0.77
1993-08-16	0.234	0	-4.3626047205	0.86
1993-08-17	0.239	0	-1.3373918	1.06
1993-08-18	0.232	0	1.714363	1.29
1993-08-19	0.239	0	2.85166635	1.35
1993-08-20	0.261	0	2.9593736	1.41
1993-08-21	0.253	0	1.1227691	1.24
1993-08-22	0.272	0	1.33462695	1.3
1993-08-23	0.242	0	2.0025759	1.38
1993-08-24	0.266	0	0.73903985	1.22
1993-08-25	0.258	0	-1.866446	1
1993-08-26	0.256	0	-1.9901283	1
1993-08-27	0.253	0	-0.5843799	1.22
1993-08-28	0.258	0.28	-1.43562085	1.02
1993-08-29	0.268	15.33	-3.9875901	0.7
1993-08-30	0.271	1.53	-7.3779195	0.55
1993-08-31	0.373	0	-7.5800552	0.69
1993-09-01	0.247	0	-5.1228091	0.9
1993-09-02	0.248	0	-0.0370283499999999	1.36
1993-09-03	0.475	0	2.11731035	1.49
1993-09-04	0.386	0	2.46753055	1.53
1993-09-05	0.312	1.28	0.5585082	1.2
1993-09-06	0.304	0.5	-3.9407372	0.83
1993-09-07	0.285	0	-5.328197855	1.06
1993-09-08	0.28	0	-4.328896515	1.01
1993-09-09	0.269	0	-3.225954915	1.13
1993-09-10	0.271	0	-1.45535315	1.3
1993-09-11	0.274	0	-0.3671577	1.4
1993-09-12	0.299	0	1.16304235	1.56
1993-09-13	0.307	0	0.67838565	1.41
1993-09-14	0.283	0	3.41437765	1.81
1993-09-15	0.29	0	2.41854355	1.64
1993-09-16	0.283	0	0.4756568	1.41
1993-09-17	0.263	0	-2.26989945	1.21
1993-09-18	0.277	0	-2.19490415	1.37
1993-09-19	0.28	0.35	-4.36707355	0.88
1993-09-20	0.269	0	-5.8848449	0.91
1993-09-21	0.276	7.42	-4.7890449	0.98
1993-09-22	0.268	5.35	-6.2148118	0.48
1993-09-23	0.269	0.95	-7.7076197	0.75
1993-09-24	0.277	0	-6.2796231	0.99
1993-09-25	0.276	0	-4.450422225	1.17
1993-09-26	0.277	0	-1.30112285	1.57
1993-09-27	0.269	0	1.2943279	1.7
1993-09-28	0.277	0	-1.692655425	1.11
1993-09-29	0.25	1.08	-4.3550442	0.96
1993-09-30	0.276	1.33	-5.16577295	1.01
1993-10-01	0.252	0	-3.91691625	0.88
1993-10-02	0.234	0	-4.0394719	1.26
1993-10-03	0.236	0	-3.07574237	1.27
1993-10-04	0.24	0	-0.6559803	1.66
1993-10-05	0.248	0	4.435035745	2.24
1993-10-06	0.247	0	7.26551435	2.56
1993-10-07	0.28	0	5.47610705	2.16
1993-10-08	0.309	0	4.64987195	1.99
1993-10-09	0.312	0	5.5255267	2.17
1993-10-10	0.545	0	4.06458011	2.19
1993-10-11	0.411	0	4.74133778	2.15
1993-10-12	0.384	0	3.705740815	1.95
1993-10-13	0.437	0	3.975915543	2.12
1993-10-14	0.432	0	4.80246448	2.29
1993-10-15	0.499	0.06	3.274252605	1.6
1993-10-16	0.37	9.76	-0.1471127	1.04
1993-10-17	0.33	0	-2.283718345	1.23
1993-10-18	0.322	0	-0.2317182	1.37
1993-10-19	0.339	0	0.31674125	1.55
1993-10-20	0.322	0.02	-0.08074395	1.32
1993-10-21	0.288	0	-1.1835326	1.34
1993-10-22	0.221	0	-0.98422775	1.51
1993-10-23	0.224	0	-1.91963586	1.36
1993-10-24	0.232	0	0.8133279	1.95
1993-10-25	0.245	0	2.460493975	1.72
1993-10-26	0.247	0	4.7864389	1.79
1993-10-27	0.24	0	3.573938	1.72
1993-10-28	0.239	0	2.462985885	1.52
1993-10-29	0.255	0	3.4948791	1.63
1993-10-30	0.223	6.53	0.2769128	1.23
1993-10-31	0.245	0.01	-2.56032943	1.38
1993-11-01	0.224	0	2.8313852	2.27
1993-11-02	0.244	0	4.241920915	2.24
1993-11-03	0.288	0	6.30357005	2.4
1993-11-04	0.32	1.35	2.22611181	1.45
1993-11-05	0.379	0	0.59612995	2.01
1993-11-06	0.406	0	1.2104807	1.99
1993-11-07	0.365	0	4.671774655	2.45
1993-11-08	0.408	0	5.539737	2.18
1993-11-09	0.558	0	5.35831105	2.47
1993-11-10	0.561	0	4.44668925	1.87
1993-11-11	0.582	0	3.27099457	1.93
1993-11-12	0.619	0	3.05843732	1.9
1993-11-13	0.516	0	3.1994681	1.85
1993-11-14	0.491	0	1.905642835	1.64
1993-11-15	0.48	0	0.2492433	1.31
1993-11-16	0.477	0	-0.9139353	1.36
1993-11-17	0.44	0	3.25809796	2.35
1993-11-18	0.408	0	4.4630428	2.11
1993-11-19	0.485	0	3.9050082	1.98
1993-11-20	0.477	0	4.4070858	2.14
1993-11-21	0.478	0	5.3959717	2.52
1993-11-22	0.5	0	5.31806645	2.09
1993-11-23	0.516	0	4.5206369	2.23
1993-11-24	0.523	0	3.356688315	1.83
1993-11-25	0.504	0	3.51502389	2.03
1993-11-26	0.808	0	6.41726395	2.46
1993-11-27	0.631	0	5.4184288	2.36
1993-11-28	0.84	0	3.226848795	1.77
1993-11-29	0.593	5.15	0.6995871	1.32
1993-11-30	0.556	0	-1.2905689	1.48
1993-12-01	0.443	0	3.70008126	2.11
1993-12-02	NA	0	5.1841058	2.08
1993-12-03	NA	6.31	3.10966415	1.12
1993-12-04	NA	0.12	3.05468735	1.52
1993-12-05	NA	0	4.9890884	2.17
1993-12-06	NA	0	5.09341745	2.38
1993-12-07	0.797	0	6.7126763	2.56
1993-12-08	0.649	0	8.2502743	2.24
1993-12-09	0.888	0	9.3326245	3.24
1993-12-10	1.85	0	11.2898504	3.21
1993-12-11	2.648	0	9.94877825	2.53
1993-12-12	2.233	0	6.8626072	1.92
1993-12-13	1.85	0	6.10353225	2.11
1993-12-14	1.738	0.02	5.22417715	1.47
1993-12-15	1.013	0.01	3.842758405	2.13
1993-12-16	2.153	0	6.8233461	3.01
1993-12-17	2.44	0	8.36571225	2.55
1993-12-18	2.903	0	7.2031377	2.34
1993-12-19	0.938	0	7.26125505	2.48
1993-12-20	0.941	0	9.8553611	2.72
1993-12-21	1.118	0.68	8.4445957	1.6
1993-12-22	1.573	0	9.1682739	3.52
1993-12-23	1.263	0	10.37315475	2.56
1993-12-24	1.659	0	9.881945	2.78
1993-12-25	1.611	0	10.08109045	2.69
1993-12-26	1.994	0	8.58338775	2.49
1993-12-27	3.238	0	8.7812018	2.75
1993-12-28	5.041	0	8.4311228	2.7
1993-12-29	4.881	0	10.87859015	2.92
1993-12-30	9.396	0	9.93811505	2.43
1993-12-31	6.206	0	9.40313905	2.65
1994-01-01	2.584	0	10.01724615	2.55
1994-01-02	2.345	0	9.8331526	2.6
1994-01-03	1.675	0	9.57246985	2.45
1994-01-04	0.847	0	8.84400235	2.47
1994-01-05	0.962	0	9.65025655	2.65
1994-01-06	1.041	0	9.8832601	2.34
1994-01-07	1.45	0	8.60345245	1.96
1994-01-08	1.113	0	9.53593265	2.68
1994-01-09	1.3	0	11.17866065	3.04
1994-01-10	2.026	0	10.17147105	2.54
1994-01-11	2.105	0	9.628431	2.19
1994-01-12	2.281	0	10.87054905	2.77
1994-01-13	1.415	0	12.49884775	3.36
1994-01-14	2.185	0.19	12.750423	2.64
1994-01-15	2.983	0	10.42206925	2.47
1994-01-16	7.386	0	8.0136942	1.9
1994-01-17	5.887	0	7.26185635	1.93
1994-01-18	NA	0	9.58594585	2.68
1994-01-19	NA	0	9.85921905	2.45
1994-01-20	NA	0	11.58322315	3.49
1994-01-21	5.472	0	11.8914199	2.5
1994-01-22	3.685	0	9.64849515	2.57
1994-01-23	2.855	0	8.51052765	2.27
1994-01-24	2.217	0	5.8882272	1.57
1994-01-25	0.963	0	7.9936047	3.03
1994-01-26	1.333	0	9.39201415	3.01
1994-01-27	1.723	0	10.97415365	2.79
1994-01-28	2.855	0	9.32346635	2.27
1994-01-29	2.839	0	9.23451695	2.47
1994-01-30	1.85	0	8.8883301	2.76
1994-01-31	2.153	0.02	8.11535645	2.27
1994-02-01	1.545	0	5.68446445	1.66
1994-02-02	2.042	0	6.2350351	2.02
1994-02-03	NA	0	8.11419045	2.56
1994-02-04	NA	0	8.7198523	2.43
1994-02-05	NA	0	9.33249655	2.34
1994-02-06	NA	0	8.8922072	2.23
1994-02-07	NA	0	8.2651682	1.94
1994-02-08	NA	0	7.2891298	1.71
1994-02-09	NA	0.31	6.5103494	1.22
1994-02-10	NA	0	6.7766781	2.14
1994-02-11	NA	0	6.7009236	1.91
1994-02-12	NA	0	8.2001242	2.14
1994-02-13	NA	0	7.70492865	2.24
1994-02-14	NA	0	9.09907455	2.53
1994-02-15	NA	0.07	5.3912624	1.55
1994-02-16	NA	0	4.62360795	1.78
1994-02-17	NA	0	7.0837692	2.64
1994-02-18	NA	0	10.2429426	2.71
1994-02-19	NA	0	9.93845255	2.41
1994-02-20	NA	0	9.13696665	1.73
1994-02-21	NA	0.1	8.02830325	1.82
1994-02-22	0.515	3.42	8.55658835	1.52
1994-02-23	0.465	0	7.43185225	1.82
1994-02-24	0.652	0	7.209329	1.85
1994-02-25	0.593	0	7.2724841	1.66
1994-02-26	0.456	3.02	6.87757215	0.98
1994-02-27	0.244	0	5.7708412	1.67
1994-02-28	0.218	0	6.81704055	1.82
1994-03-01	0.256	0	8.8890044	2.33
1994-03-02	0.488	0	10.16398785	2.31
1994-03-03	0.606	0	10.4158256	2.05
1994-03-04	1.04	0	11.97380065	2.37
1994-03-05	1.356	0	12.088156	1.97
1994-03-06	1.26	0	12.423682	1.86
1994-03-07	2.153	0	12.22563205	2.24
1994-03-08	1.77	0	11.22773365	1.82
1994-03-09	1.691	0	10.15375555	1.23
1994-03-10	1.156	0	10.26218755	1.88
1994-03-11	0.947	0	10.24747855	1.88
1994-03-12	0.563	0	8.8594066	1.44
1994-03-13	NA	0.36	6.22594375	1.13
1994-03-14	NA	0.06	3.73114595	1.36
1994-03-15	NA	0	3.3883054	1.19
1994-03-16	NA	0	5.01255985	1.64
1994-03-17	NA	0	8.0192684	1.97
1994-03-18	NA	0	8.47764565	1.57
1994-03-19	NA	0	7.121254	1.2
1994-03-20	NA	0	9.3803242	2.3
1994-03-21	NA	0	10.9220299	2.47
1994-03-22	NA	0	9.6713596	1.79
1994-03-23	NA	0.07	7.27556555	1.32
1994-03-24	NA	0	3.7042727	1.08
1994-03-25	0.135	0	8.35414895	2.59
1994-03-26	0.162	0	9.20050905	2.06
1994-03-27	0.141	0	8.02310575	1.59
1994-03-28	0.138	0	7.3617508	1.6
1994-03-29	0.136	0	7.83871205	1.79
1994-03-30	0.141	0	6.7734222	1.56
1994-03-31	0.136	0	7.3264212	1.22
1994-04-01	0.133	0	6.8920651	1.34
1994-04-02	0.13	0	6.9049231	1.46
1994-04-03	0.13	0	6.95857395	1.45
1994-04-04	0.137	7.81	4.5118203	0.53
1994-04-05	0.137	0	0.26258325	0.68
1994-04-06	0.131	0	4.526687925	1.83
1994-04-07	0.133	0	4.22004315	1.19
1994-04-08	0.134	0.01	1.20226079	0.74
1994-04-09	0.13	0	0.37051095	1.3
1994-04-10	0.13	0	3.32044138	1.52
1994-04-11	0.142	0	4.15826307	1.48
1994-04-12	0.137	0	5.4183691	1.57
1994-04-13	0.134	0	6.1197949	1.69
1994-04-14	0.134	0	7.31900395	1.68
1994-04-15	0.132	0	8.07906125	1.71
1994-04-16	0.132	0	6.98860955	1.35
1994-04-17	0.13	0	4.99567715	1.38
1994-04-18	0.13	0	4.2802183	1.29
1994-04-19	0.13	0.01	3.74998595	1.07
1994-04-20	0.139	1.36	0.682091395	0.53
1994-04-21	0.137	0.01	1.26746095	0.96
1994-04-22	0.133	0	3.512091385	1.23
1994-04-23	0.132	0	3.50788025	1.22
1994-04-24	0.132	0	2.23733238	1.06
1994-04-25	0.132	0	2.774073095	0.93
1994-04-26	0.131	34.58	3.4305836	0.49
1994-04-27	0.181	12.41	2.9374092	0.41
1994-04-28	0.144	0	4.69484855	0.94
1994-04-29	0.133	0	3.13916455	0.84
1994-04-30	0.133	0	2.09827146	0.88
1994-05-01	0.132	0	1.57633825	1
1994-05-02	0.129	0	2.261839455	0.9
1994-05-03	0.129	0	3.000914177	1.04
1994-05-04	0.13	0	6.27932515	1.24
1994-05-05	0.13	0	4.94162905	0.93
1994-05-06	0.137	0	1.132705435	0.64
1994-05-07	0.137	0	2.06683927	0.86
1994-05-08	0.134	0	-0.201801	0.76
1994-05-09	0.133	0	-1.10737815	0.84
1994-05-10	0.133	0	0.3315277	0.82
1994-05-11	0.133	0	0.35665755	0.8
1994-05-12	0.133	0	3.08551903	1
1994-05-13	0.141	0	5.3551952	0.96
1994-05-14	0.136	0	5.2252257	1
1994-05-15	0.134	0	4.70110995	0.98
1994-05-16	0.134	0	2.43913764	0.76
1994-05-17	0.137	0	1.12703	0.69
1994-05-18	0.133	0	-0.00955024999999998	0.75
1994-05-19	0.132	0	1.49260595	0.82
1994-05-20	0.125	0	2.183556555	0.87
1994-05-21	0.126	0	1.8463426	0.84
1994-05-22	0.126	24.6	0.6152655	0.64
1994-05-23	0.136	24.06	-2.96417635	0.27
1994-05-24	0.134	0.76	-3.4072004	0.32
1994-05-25	0.127	0	-2.8634702125	0.61
1994-05-26	0.127	0	-2.552179505	0.62
1994-05-27	0.129	0.14	-5.19726755	0.35
1994-05-28	0.129	0	-1.7193783	0.73
1994-05-29	0.128	0	-0.3907314	0.59
1994-05-30	0.127	0	-2.69050964	0.61
1994-05-31	0.129	0.34	-1.32161645	0.72
1994-06-01	0.127	1.06	-0.64480861	0.41
1994-06-02	0.127	2.15	-1.267855175	0.41
1994-06-03	0.126	0	-0.75162165	0.66
1994-06-04	0.129	0	1.3205668	0.66
1994-06-05	0.128	0	-1.16305519	0.49
1994-06-06	0.129	0	-1.14109457	0.52
1994-06-07	0.129	0	0.1381227	0.68
1994-06-08	0.129	0	4.1163079	0.86
1994-06-09	0.13	0	5.33231115	0.94
1994-06-10	0.131	0	2.573155895	0.77
1994-06-11	0.127	0	2.510012695	0.79
1994-06-12	0.128	0	-0.16723595	0.68
1994-06-13	0.128	0	-0.3605411	0.49
1994-06-14	0.129	7.12	-1.892081905	0.29
1994-06-15	0.128	0	-3.280242175	0.51
1994-06-16	0.127	0	-4.7631091	0.43
1994-06-17	0.127	0	-5.1387695	0.22
1994-06-18	0.127	0	-2.7335672825	0.54
1994-06-19	0.131	5.92	-2.2823796	0.46
1994-06-20	0.13	0.07	-4.72025705	0.41
1994-06-21	0.169	2.87	-4.5443951	0.23
1994-06-22	0.14	0	-5.88685585	0.41
1994-06-23	0.13	0.71	-6.8140058	0.27
1994-06-24	0.13	0.02	-10.55619205	0.27
1994-06-25	0.126	0	-4.002105785	0.59
1994-06-26	0.127	0	-2.370985575	0.53
1994-06-27	0.126	0	-0.4661788	0.64
1994-06-28	0.125	0	-1.71854145	0.64
1994-06-29	0.126	6.61	-6.99736475	0.31
1994-06-30	0.126	0	-9.0870933	0.28
1994-07-01	0.124	0	-8.2814938	0.3
1994-07-02	0.126	0	-6.2414357	0.42
1994-07-03	0.126	0	-6.54830205	0.37
1994-07-04	0.123	0	-6.97769035	0.34
1994-07-05	0.124	0	-8.7111046	0.34
1994-07-06	0.123	0	-8.98004215	0.29
1994-07-07	0.125	0	-7.29409295	0.39
1994-07-08	0.123	0	-3.869312835	0.55
1994-07-09	0.125	0	-2.7738836	0.58
1994-07-10	0.122	0	-1.6440368	0.67
1994-07-11	0.123	0	-1.1769378	0.71
1994-07-12	0.122	0	-2.514589235	0.64
1994-07-13	0.123	0	-3.332152	0.48
1994-07-14	0.124	0	0.79759315	0.84
1994-07-15	0.124	0	2.3602997	0.9
1994-07-16	0.125	0	-1.19663865	0.65
1994-07-17	0.125	0	-0.70134035	0.8
1994-07-18	0.134	28.35	-1.7401622	0.49
1994-07-19	0.188	45.42	-3.7299526	0.37
1994-07-20	0.288	57.03	-5.48811105	0.33
1994-07-21	0.877	9.46	-8.76898975	0.34
1994-07-22	0.965	1.78	-9.77848825	0.39
1994-07-23	0.968	0	-4.89931835	0.57
1994-07-24	0.952	12.26	-4.14270065	0.53
1994-07-25	1.008	3.2	-4.16223745	0.46
1994-07-26	0.985	0	-5.39210275	0.53
1994-07-27	0.523	1.07	-8.6400414	0.33
1994-07-28	0.494	0	-7.74534185	0.52
1994-07-29	0.518	0	-6.421244	0.51
1994-07-30	0.183	0	-8.26829665	0.48
1994-07-31	0.177	0	-9.75359185	0.39
1994-08-01	0.172	0	-9.420247	0.39
1994-08-02	0.169	0	-3.81978111	0.8
1994-08-03	0.177	0	-0.84367375	0.94
1994-08-04	0.181	0	0.1999457	1.08
1994-08-05	0.177	0	-1.2999369	0.93
1994-08-06	0.178	0	-1.90341045	0.87
1994-08-07	0.177	0.17	-4.0735486	0.66
1994-08-08	0.181	0.02	-8.2225591	0.43
1994-08-09	0.21	0	-7.71768715	0.57
1994-08-10	0.18	0	-1.5813829	0.94
1994-08-11	0.181	0	2.50836975	1.26
1994-08-12	0.164	0	-3.12174421	0.83
1994-08-13	0.164	0	-5.38717475	0.75
1994-08-14	0.162	0	-2.3944241	0.95
1994-08-15	0.161	0	-3.279859485	0.86
1994-08-16	0.162	0	0.5719944	1.26
1994-08-17	0.177	0.64	-1.24119575	0.94
1994-08-18	0.18	0.03	-3.78904705	0.72
1994-08-19	0.173	0	-4.153550305	0.77
1994-08-20	0.213	0	-1.6216654	1.07
1994-08-21	0.175	0	-1.90671305	0.89
1994-08-22	0.175	0	-2.27766215	1.04
1994-08-23	0.178	0	1.967994	1.35
1994-08-24	0.178	0.52	-0.6540441	0.83
1994-08-25	0.177	0	-3.3701628	0.94
1994-08-26	0.18	0	-0.69994725	1.3
1994-08-27	0.185	0	1.8107936	1.31
1994-08-28	0.193	0	-0.03651885	1.09
1994-08-29	0.197	0	-1.47648645	1.16
1994-08-30	0.245	0.99	-3.934537925	0.91
1994-08-31	0.229	0	-7.69072485	0.67
1994-09-01	0.194	0	-7.14421155	0.8
1994-09-02	0.201	0	-1.42316075	1.25
1994-09-03	0.199	0	0.75772375	1.37
1994-09-04	0.212	0	2.78068445	1.59
1994-09-05	0.218	0	-0.8185631	1.22
1994-09-06	0.242	0	0.49014795	1.55
1994-09-07	0.218	0	3.8046565	1.87
1994-09-08	0.229	0	4.792146728	1.88
1994-09-09	0.237	0	3.466112815	1.68
1994-09-10	0.234	0	0.64755705	1.32
1994-09-11	0.229	0	1.99166235	1.64
1994-09-12	0.229	0	-0.32443395	0.96
1994-09-13	0.223	0	0.232296	1.55
1994-09-14	0.221	1.43	-1.42405874	1
1994-09-15	0.22	0	0.82175165	1.7
1994-09-16	0.212	0	2.567652145	1.42
1994-09-17	0.216	0	3.068862955	1.64
1994-09-18	0.226	0	1.7652854	1.4
1994-09-19	0.229	1.54	1.7100400115	1.01
1994-09-20	0.218	7.53	1.28662431	1.06
1994-09-21	0.226	4.42	2.318911805	1.34
1994-09-22	0.24	9.92	3.0760771	1.31
1994-09-23	0.258	11.35	0.0306985999999998	1.12
1994-09-24	0.312	0	-0.97606755	1.33
1994-09-25	0.22	0	2.445216	1.75
1994-09-26	0.223	0	3.8344714	2.08
1994-09-27	0.232	0	5.747124	2.14
1994-09-28	0.231	0	1.4851834	1.51
1994-09-29	0.232	0.14	0.68168335	1.4
1994-09-30	0.242	0	-0.7979521	1.5
1994-10-01	0.223	0	-1.1128548	1.54
1994-10-02	0.223	0	-1.983608345	1.15
1994-10-03	0.22	0.76	-0.1837603	1.36
1994-10-04	0.218	0	0.3572412	1.53
1994-10-05	0.216	0	2.7571412	1.9
1994-10-06	0.218	0	3.19665609	1.95
1994-10-07	0.229	0	1.4871823	1.76
1994-10-08	0.228	0	1.17761585	1.77
1994-10-09	0.239	0	1.18838295	1.84
1994-10-10	0.237	0	2.498304225	1.69
1994-10-11	0.256	6.19	-1.13252724	1.03
1994-10-12	0.239	0	-2.7347283065	1.21
1994-10-13	0.239	0	2.7704335	2.17
1994-10-14	0.24	0	4.07954261	1.94
1994-10-15	0.247	1.11	1.521138765	1.45
1994-10-16	0.247	6.33	-1.393825961	0.85
1994-10-17	0.236	0.18	-3.19836135	1.03
1994-10-18	0.234	0	-2.54831316	1.45
1994-10-19	0.237	0	-3.66766913	1.19
1994-10-20	0.234	0	-2.3491901	1.61
1994-10-21	0.228	0	-1.30012295	1.71
1994-10-22	0.232	0	-0.3511866	1.83
1994-10-23	0.228	0	-1.21203205	1.67
1994-10-24	0.237	0	-0.25022915	2.02
1994-10-25	0.244	0	1.7911686	1.98
1994-10-26	0.255	0	0.38785785	1.98
1994-10-27	0.258	0	1.03826865	1.72
1994-10-28	0.264	0	1.4433809	1.97
1994-10-29	0.261	0	2.3557633	1.74
1994-10-30	0.252	0	1.39055867	1.2
1994-10-31	0.25	0	-0.79704595	1.59
1994-11-01	0.245	0	1.98804105	2.16
1994-11-02	0.248	0	2.835559895	2.05
1994-11-03	0.253	0	1.484531225	1.59
1994-11-04	0.263	0	-0.33168465	1.4
1994-11-05	0.255	0	0.22546415	1.87
1994-11-06	0.26	0	0.979433	1.78
1994-11-07	0.255	0	2.244917	2.08
1994-11-08	0.293	0	3.18923455	2.28
1994-11-09	0.373	0	6.1470962	2.5
1994-11-10	0.371	0	4.59773865	1.98
1994-11-11	0.39	0	4.31672865	1.68
1994-11-12	0.397	0	3.91385652	2.13
1994-11-13	0.424	0	5.20686425	2.19
1994-11-14	0.4	0	3.929845665	2.09
1994-11-15	0.374	0	4.2129234	1.86
1994-11-16	0.374	0	4.76396455	2.1
1994-11-17	0.379	0	5.3964236	2.31
1994-11-18	0.395	0	4.76607385	2.12
1994-11-19	0.41	0	4.99895715	2.46
1994-11-20	0.414	0	6.3469879	2.44
1994-11-21	0.424	0	7.05499595	2.35
1994-11-22	0.807	0	7.84060145	2.8
